src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.101,142.250.67.174,58174,443,17,2024-08-14 11:20:22,247649.0,56592.192982810346,100.94932747558036,48.45567718827857,52.49365028730178,12,13,5861,8154,1292.0,73.0,488.4166666666667,554.6230639412281,1292.0,67.0,627.2307692307693,521.7249723231217,1292,67,560.6,542.220693076168,294003.27999999997,96,104,8,12,10318.708333333334,125047.0,0.0,26081.954961683066,227013.0,125372.00000000001,48.0,20637.545454545456,37513.38727917042,227885.0,125451.0,0.0,18990.416666666668,36531.44947498054,0,0,0,0,1,0,0,0,0,0,0,1.0833333333333333,560.6,0,0,124968.0,170.0,45994.25,47803.27915726598,124643.0,18397.0,40854.6,41906.960761190974,3749.0,4.0,4064.0,6.0,11642857.142857144,0.0,488.4166666666667,627.2307692307693,0,12,13,5861,8154
192.168.0.101,172.67.184.109,58175,87,17,2024-08-14 11:20:22,0.0,0,0,0,0,1,0,82,0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,82,0
13.126.70.76,192.168.0.101,443,57801,6,2024-08-14 11:20:22,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
192.168.0.101,192.168.0.1,61417,53,17,2024-08-14 11:20:22,2845.0,154657.2934973638,702.98769771529,351.493848857645,351.493848857645,1,1,75,365,75.0,75.0,75.0,0.0,365.0,365.0,365.0,0.0,365,75,220.0,145.0,21025.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,220.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,365.0,0,1,1,75,365
192.168.0.101,192.168.0.1,56984,53,17,2024-08-14 11:20:22,2494.0,65757.81876503608,801.924619085806,400.962309542903,400.962309542903,1,1,74,90,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,1,1,74,90
192.168.0.101,192.168.0.1,64693,53,17,2024-08-14 11:20:22,4485.0,98104.79375696766,445.9308807134894,222.9654403567447,222.9654403567447,1,1,75,365,75.0,75.0,75.0,0.0,365.0,365.0,365.0,0.0,365,75,220.0,145.0,21025.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,220.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,365.0,0,1,1,75,365
192.168.0.101,192.168.0.1,56899,53,17,2024-08-14 11:20:22,4299.0,46289.834845312864,465.2244708071645,232.61223540358225,232.61223540358225,1,1,75,124,75.0,75.0,75.0,0.0,124.0,124.0,124.0,0.0,124,75,99.5,24.5,600.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,124.0,0,1,1,75,124
192.168.0.101,192.168.0.1,65513,53,17,2024-08-14 11:20:22,2863.0,108976.59797415299,698.5679357317499,349.28396786587496,349.28396786587496,1,1,94,218,94.0,94.0,94.0,0.0,218.0,218.0,218.0,0.0,218,94,156.0,62.0,3844.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,156.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,218.0,0,1,1,94,218
192.168.0.101,192.168.0.1,62207,53,17,2024-08-14 11:20:22,2669.0,133383.28962158112,749.3443237167479,374.67216185837395,374.67216185837395,1,1,94,262,94.0,94.0,94.0,0.0,262.0,262.0,262.0,0.0,262,94,178.0,84.0,7056.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,262.0,0,1,1,94,262
192.168.0.101,142.250.67.174,49180,443,17,2024-08-14 11:20:22,1584339.0,34586.66358651779,49.86306592212904,23.984765886593717,25.878300035535325,38,41,27650,27147,1292.0,73.0,727.6315789473684,589.6975773114391,1292.0,64.0,662.1219512195122,577.0070462909127,1292,64,693.632911392405,584.0636816591972,341130.38423329603,304,328,8,38,20312.03846153846,1061505.0,0.0,120784.79033934294,1538625.0,1076341.0,9.0,41584.45945945946,175655.0732212323,1564759.0,1086013.0,0.0,39118.975,170570.29434480783,0,0,0,0,1,0,0,0,0,0,0,1.0789473684210527,693.632911392405,0,0,1061490.0,15.0,130141.63636363637,298394.5857817594,1046669.0,6709.0,113634.0,272885.02083647443,6122.75,7.25,4829.75,6.75,1922068.7490189923,18364068.441064637,727.6315789473684,662.1219512195122,0,38,41,27650,27147
192.168.0.101,40.119.213.159,58164,443,6,2024-08-14 11:20:22,747102.0,26412.725437758163,49.524696761620234,21.416085086106047,28.108611675514187,16,21,8103,11630,1494.0,54.0,506.4375,551.3348538717192,1494.0,54.0,553.8095238095239,591.0813028475555,1494,54,533.3243243243244,574.7107405941472,330292.4353542732,320,420,20,11,20752.833333333332,349011.0,0.0,61952.334541027056,747102.0,457980.0,0.0,49806.8,113583.01345547523,676104.0,406181.0,0.0,33805.2,91134.36478222691,0,0,0,0,1,0,0,0,0,0,0,1.3125,533.3243243243244,64240,63,349011.0,63274.0,142518.75,119521.53930646769,240042.0,57118.0,104532.16666666667,62907.35771332493,2550.0,4.5,4624.5,6.0,11123.27643741085,0.0,506.4375,553.8095238095239,0,16,21,8103,11630
192.168.0.101,172.67.184.109,49181,87,17,2024-08-14 11:20:23,0.0,0,0,0,0,1,0,82,0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,82,0
142.250.183.101,192.168.0.101,443,58149,6,2024-08-14 11:20:23,37.0,2918918.9189189193,54054.05405405405,27027.027027027027,27027.027027027027,1,1,54,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,54.0,356,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,1,1,54,54
192.168.0.101,192.168.0.1,53157,53,17,2024-08-14 11:20:23,3506.0,113519.68054763263,570.4506560182544,285.2253280091272,285.2253280091272,1,1,71,327,71.0,71.0,71.0,0.0,327.0,327.0,327.0,0.0,327,71,199.0,128.0,16384.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,199.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,327.0,0,1,1,71,327
192.168.0.101,192.168.0.1,50900,53,17,2024-08-14 11:20:23,3275.0,60763.35877862595,610.6870229007633,305.34351145038164,305.34351145038164,1,1,71,128,71.0,71.0,71.0,0.0,128.0,128.0,128.0,0.0,128,71,99.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,128.0,0,1,1,71,128
192.168.0.101,142.250.192.118,58165,443,6,2024-08-14 11:20:23,176397.0,31372.415630651314,79.36642913428233,39.683214567141164,39.683214567141164,7,7,2732,2802,1466.0,54.0,390.2857142857143,526.5091816553125,1466.0,54.0,400.2857142857143,542.8890216203662,1466,54,395.2857142857143,534.7851943365978,285995.2040816326,140,140,20,3,13569.0,66110.0,0.0,20791.38325956582,176397.0,84918.0,0.0,29399.5,34636.350061508114,104657.0,66110.0,0.0,17442.833333333332,23385.12960848316,0,0,0,0,1,0,0,0,0,0,0,1.0,395.2857142857143,64240,279,65699.0,18544.0,31304.0,19914.348231865384,66110.0,18310.0,34934.6,19380.52322926293,0.0,0.0,0.0,0.0,0.0,0.0,390.2857142857143,400.2857142857143,0,7,7,2732,2802
192.168.0.101,192.168.0.1,56619,53,17,2024-08-14 11:20:23,3409.0,45761.22029920798,586.6823115283074,293.3411557641537,293.3411557641537,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,86,70,78.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0,1,1,70,86
192.168.0.101,192.168.0.1,53076,53,17,2024-08-14 11:20:23,3251.0,63057.5207628422,615.1953245155337,307.59766225776684,307.59766225776684,1,1,70,135,70.0,70.0,70.0,0.0,135.0,135.0,135.0,0.0,135,70,102.5,32.5,1056.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,102.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,135.0,0,1,1,70,135
192.168.0.101,20.207.73.82,58166,443,6,2024-08-14 11:20:23,1494849.0,84175.72611012885,84.2894499712011,19.399952771149458,64.88949720005164,29,97,8588,117242,1490.0,54.0,296.13793103448273,426.1556882527817,1490.0,54.0,1208.680412371134,529.1741581146275,1490,54,998.6507936507936,636.3350958774802,404922.35424540186,580,1940,20,15,11958.792,563468.0,0.0,56117.31015425395,1494849.0,628581.0,0.0,53387.46428571428,121849.50171141508,1442723.0,563468.0,0.0,15028.364583333334,66477.34933561951,0,0,0,0,1,0,0,0,0,0,0,3.3448275862068964,998.6507936507936,64240,86,563381.0,3229.0,82778.57142857143,145946.26478737904,498442.0,8147.0,76601.6875,121960.99972979003,2535.0,5.5,54115.0,39.5,73578.49824398456,520143.98515934,296.13793103448273,1208.680412371134,0,29,97,8588,117242
192.168.0.101,192.168.0.1,63678,53,17,2024-08-14 11:20:23,5891.0,26481.07282295026,339.50093362756746,169.75046681378373,169.75046681378373,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,86,70,78.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0,1,1,70,86
192.168.0.101,192.168.0.1,59906,53,17,2024-08-14 11:20:23,5694.0,28802.247980330172,351.24692658939233,175.62346329469617,175.62346329469617,1,1,74,90,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,1,1,74,90
192.168.0.101,192.168.0.1,51735,53,17,2024-08-14 11:20:23,5057.0,45481.5107771406,395.4913980620922,197.7456990310461,197.7456990310461,1,1,83,147,83.0,83.0,83.0,0.0,147.0,147.0,147.0,0.0,147,83,115.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,115.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,147.0,0,1,1,83,147
192.168.0.101,192.168.0.1,60896,53,17,2024-08-14 11:20:23,4936.0,46799.027552674226,405.1863857374392,202.5931928687196,202.5931928687196,1,1,83,148,83.0,83.0,83.0,0.0,148.0,148.0,148.0,0.0,148,83,115.5,32.5,1056.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,115.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,148.0,0,1,1,83,148
192.168.0.101,185.199.109.154,58167,443,6,2024-08-14 11:20:23,1476862.0,6725.74688765775,14.896449363583057,6.0940020123748875,8.802447351208171,9,13,3209,6724,1494.0,54.0,356.55555555555554,453.85046757007996,1494.0,54.0,517.2307692307693,621.0652330219742,1494,54,451.5,564.2978541354009,318432.0681818182,180,260,20,6,70326.76190476191,1351381.0,0.0,286642.6782716643,1451533.0,1376023.0,0.0,181441.625,451653.20252267044,1453457.0,1377408.0,0.0,121121.41666666667,378938.88111947075,0,0,0,0,1,0,0,0,0,0,0,1.4444444444444444,451.5,64240,303,1351262.0,23405.0,356130.5,574539.9519017368,1326739.0,23405.0,241641.83333333334,485270.7383232638,0.0,0.0,5557.0,5.0,0.0,0.0,356.55555555555554,517.2307692307693,0,9,13,3209,6724
192.168.0.101,172.67.184.109,60897,87,17,2024-08-14 11:20:23,0.0,0,0,0,0,1,0,82,0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,82,0
192.168.0.101,172.67.184.109,60898,87,17,2024-08-14 11:20:23,0.0,0,0,0,0,1,0,82,0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,82,0
192.168.0.101,20.167.82.225,58141,443,6,2024-08-14 11:20:23,200636.0,1310.8315556530233,14.952451205167566,9.968300803445045,4.984150401722522,2,1,164,99,110.0,54.0,82.0,28.0,99.0,99.0,99.0,0.0,110,54,87.66666666666667,24.225789747475496,586.8888888888889,40,20,20,1,100318.0,158101.0,42535.0,57783.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,87.66666666666667,515,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,99.0,0,2,1,164,99
192.168.0.101,192.168.0.1,54336,53,17,2024-08-14 11:20:23,6547.0,63846.03635252787,305.4834275240568,152.7417137620284,152.7417137620284,1,1,81,337,81.0,81.0,81.0,0.0,337.0,337.0,337.0,0.0,337,81,209.0,128.0,16384.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,209.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,337.0,0,1,1,81,337
192.168.0.101,192.168.0.1,52275,53,17,2024-08-14 11:20:23,6391.0,34266.937881395716,312.94007197621653,156.47003598810826,156.47003598810826,1,1,81,138,81.0,81.0,81.0,0.0,138.0,138.0,138.0,0.0,138,81,109.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,138.0,0,1,1,81,138
192.168.0.101,142.250.71.106,50490,443,17,2024-08-14 11:20:23,580671.0,104399.90975957125,151.54881163343785,60.27509553602642,91.27371609741144,35,53,7980,52642,1292.0,73.0,228.0,370.95105568563315,1292.0,64.0,993.2452830188679,503.4756146559848,1292,64,688.8863636363636,589.637801609409,347672.7370867769,280,424,8,35,6674.379310344828,108273.0,0.0,17490.99169539302,537379.0,140380.0,25.0,15805.264705882353,31697.312977887672,555901.0,157601.0,0.0,10690.403846153846,27657.655243141035,0,0,0,0,1,0,0,0,0,0,0,1.5142857142857142,688.8863636363636,0,0,106647.0,82.0,47339.5,36167.83012452733,76493.0,5075.0,32716.5,24410.957065424536,268.0,8.0,8138.5,7.25,967509.0252707581,70769565.2173913,228.0,993.2452830188679,0,35,53,7980,52642
192.168.0.101,192.168.0.1,56633,53,17,2024-08-14 11:20:24,3383.0,49068.873780668044,591.1912503694945,295.59562518474723,295.59562518474723,1,1,75,91,75.0,75.0,75.0,0.0,91.0,91.0,91.0,0.0,91,75,83.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,91.0,0,1,1,75,91
192.168.0.101,192.168.0.1,64213,53,17,2024-08-14 11:20:24,3214.0,62227.753578095835,622.2775357809584,311.1387678904792,311.1387678904792,1,1,75,125,75.0,75.0,75.0,0.0,125.0,125.0,125.0,0.0,125,75,100.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,125.0,0,1,1,75,125
192.168.0.101,142.250.70.78,49665,443,17,2024-08-14 11:20:24,204880.0,88061.30417805545,136.66536509176103,68.33268254588052,68.33268254588052,14,14,8408,9634,1292.0,73.0,600.5714285714286,546.4920224598387,1292.0,65.0,688.1428571428571,559.4642663353242,1292,65,644.3571428571429,554.7468672599186,307744.08673469385,112,112,8,14,7588.148148148148,59208.0,0.0,15186.168889275785,204880.0,59609.0,12.0,15760.0,19181.358518503966,176868.0,66321.0,0.0,13605.23076923077,22821.53207340635,0,0,0,0,1,0,0,0,0,0,0,1.0,644.3571428571429,0,0,59088.0,35.0,29284.833333333332,18482.589099083372,58504.0,21253.0,32858.666666666664,13747.547668180274,3894.0,6.0,2606.0,4.0,3605555.5555555555,2643002.0283975657,600.5714285714286,688.1428571428571,0,14,14,8408,9634
192.168.0.101,142.250.70.78,58168,443,6,2024-08-14 11:20:24,185146.0,59990.49398852797,97.22057187300832,37.80800017283657,59.41257170017175,7,11,2211,8896,1466.0,54.0,315.85714285714283,483.59145347860624,1466.0,54.0,808.7272727272727,636.7224442992255,1466,54,617.0555555555555,629.6276211841605,396430.94135802466,140,220,20,3,10890.941176470587,62768.0,0.0,18478.62644332186,185146.0,89871.0,0.0,30857.666666666668,35531.94895520869,115066.0,62768.00000000001,0.0,11506.6,19965.735569720444,0,0,0,0,1,0,0,0,0,0,0,1.5714285714285714,617.0555555555555,64240,279,62313.0,24387.0,35411.0,15586.235786744663,62768.0,23932.0,36758.6,14442.785113682194,0.0,0.0,7674.0,6.0,0.0,0.0,315.85714285714283,808.7272727272727,0,7,11,2211,8896
192.168.0.101,172.67.184.109,49666,87,17,2024-08-14 11:20:24,0.0,0,0,0,0,1,0,82,0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,82,0
192.168.0.101,192.168.0.1,64531,53,17,2024-08-14 11:20:24,4374.0,55326.93187014174,457.2473708276177,228.62368541380886,228.62368541380886,1,1,89,153,89.0,89.0,89.0,0.0,153.0,153.0,153.0,0.0,153,89,121.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,153.0,0,1,1,89,153
192.168.0.101,192.168.0.1,55582,53,17,2024-08-14 11:20:24,5948.0,40854.06859448554,336.2474781439139,168.12373907195695,168.12373907195695,1,1,89,154,89.0,89.0,89.0,0.0,154.0,154.0,154.0,0.0,154,89,121.5,32.5,1056.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,154.0,0,1,1,89,154
192.168.0.101,185.199.109.154,58169,443,6,2024-08-14 11:20:24,79741.0,38085.80278652136,125.40600193125242,62.70300096562621,62.70300096562621,5,5,2302,735,1494.0,54.0,460.4,551.051939475763,507.0,54.0,147.0,180.05999000333193,1494,54,303.7,438.8562520917299,192594.81,100,100,20,3,8860.111111111111,30407.0,0.0,11715.93357065918,57102.0,30509.0,0.0,14275.5,12675.553410009363,49334.0,26194.0,0.0,12333.5,12269.192587534031,0,0,0,0,1,0,0,0,0,0,0,1.0,303.7,64240,297,30407.0,21847.0,26127.0,4280.0,30407.0,22108.0,24964.333333333332,3850.124702165142,0.0,0.0,0.0,0.0,0.0,0.0,460.4,147.0,0,5,5,2302,735
192.168.0.101,185.199.108.133,58170,443,6,2024-08-14 11:20:24,133551.0,35229.987046147166,142.2677479015507,67.38998584810297,74.87776205344774,9,10,3303,1402,1494.0,54.0,367.0,459.5974083671249,507.0,54.0,140.2,156.68363028727666,1494,54,247.6315789473684,354.6844721611643,125801.07479224376,180,200,20,6,7419.5,26027.0,0.0,10122.193982915847,133551.0,47076.0,0.0,16693.875,17926.735309569754,85888.0,36573.0,0.0,9543.111111111111,13329.464642449862,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,247.6315789473684,64240,303,26027.0,12753.0,20115.0,4798.117339123753,26027.0,6537.0,17718.666666666668,6203.444786747298,0.0,0.0,0.0,0.0,0.0,0.0,367.0,140.2,0,9,10,3303,1402
192.168.0.101,192.168.0.1,63775,53,17,2024-08-14 11:20:24,9501.0,26313.01968213872,210.50415745710976,105.25207872855488,105.25207872855488,1,1,93,157,93.0,93.0,93.0,0.0,157.0,157.0,157.0,0.0,157,93,125.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,157.0,0,1,1,93,157
192.168.0.101,192.168.0.1,54651,53,17,2024-08-14 11:20:24,9332.0,26896.699528504072,214.3163309044149,107.15816545220746,107.15816545220746,1,1,93,158,93.0,93.0,93.0,0.0,158.0,158.0,158.0,0.0,158,93,125.5,32.5,1056.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,125.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,158.0,0,1,1,93,158
